env_id,episode,reward,length,duration_sec,avg_speed_mps,total_distance_m,onlane_rate,collision,total_steering_change,total_jerk,peak_jerk
intersection-v1,48,33.33333333333332,40,6.459499359130859,0.8015275026127158,6.412220020901726,1.0,False,3.0,63.86868694544283,31.048809435893283
intersection-v1,49,33.33333333333332,40,7.946596145629883,0.0515275026127159,0.4122200209017272,1.0,False,0.0,7.084272294625073,5.873653508585719
exit-v0,0,39.993680884676145,40,5.798288583755493,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,1,39.993680884676145,40,5.602026462554932,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,2,39.993680884676145,40,5.750957489013672,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,3,39.993680884676145,40,5.412173509597778,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,4,39.993680884676145,40,5.715864181518555,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,5,39.993680884676145,40,5.881640195846558,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,6,39.993680884676145,40,5.7342987060546875,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,7,39.993680884676145,40,5.66289496421814,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,8,39.993680884676145,40,5.858230113983154,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,9,39.993680884676145,40,5.708221197128296,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,10,39.993680884676145,40,5.8432183265686035,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,11,39.993680884676145,40,5.440779447555542,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,12,39.993680884676145,40,5.299881458282471,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,13,39.993680884676145,40,5.291832685470581,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,14,39.993680884676145,40,5.010263919830322,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,15,39.993680884676145,40,3.853905200958252,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,16,39.993680884676145,40,3.772961378097534,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,17,39.993680884676145,40,4.13277006149292,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,18,39.993680884676145,40,4.214663982391357,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,19,39.993680884676145,40,4.110139846801758,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,20,39.993680884676145,40,3.9797348976135254,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,21,39.993680884676145,40,3.628725528717041,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,22,39.993680884676145,40,4.006037712097168,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,23,39.993680884676145,40,4.595102071762085,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,24,39.993680884676145,40,3.9315004348754883,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,25,39.993680884676145,40,3.670323371887207,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,26,39.993680884676145,40,3.6305489540100098,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,27,39.993680884676145,40,4.475667476654053,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,28,39.993680884676145,40,3.556445598602295,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,29,39.993680884676145,40,3.832404375076294,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,30,39.993680884676145,40,4.0741002559661865,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,31,39.993680884676145,40,4.015820741653442,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,32,39.993680884676145,40,4.409789562225342,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,33,39.993680884676145,40,3.998222827911377,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,34,39.993680884676145,40,3.6658992767333984,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,35,39.993680884676145,40,4.074514389038086,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,36,39.993680884676145,40,4.535248041152954,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,37,39.993680884676145,40,4.550508499145508,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,38,39.993680884676145,40,4.301264524459839,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,39,39.993680884676145,40,4.074333906173706,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,40,39.993680884676145,40,3.3035669326782227,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,41,39.993680884676145,40,3.354078769683838,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,42,39.993680884676145,40,3.499082326889038,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,43,39.993680884676145,40,3.2872533798217773,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,44,39.993680884676145,40,2.864809989929199,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,45,39.993680884676145,40,2.8540875911712646,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,46,39.993680884676145,40,2.9029204845428467,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,47,39.993680884676145,40,2.872819185256958,29.981042654028432,239.84834123222745,0.7,False,0.0,2.858642822063029,2.482196030680246
exit-v0,48,39.993680884676145,40,3.510284662246704,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
exit-v0,49,39.993680884676145,40,3.3055033683776855,29.981042654028432,239.84834123222745,0.725,False,0.0,2.858642822063029,2.482196030680246
custom-kinematic-v0,0,0.0,200,9.31208848953247,1.3654548974330825,54.6181958973233,0.0,False,3.0,138.36451723029958,12.72781931862923
custom-kinematic-v0,1,0.0,4,0.17658472061157227,26.21176214847153,20.969409718777225,0.0,True,0.0,4.495657861240421,2.64088201518474
custom-kinematic-v0,2,0.0,9,0.4103250503540039,21.4283718774593,38.57106937942674,0.0,True,0.0,10.981760409344243,7.671786229400492
custom-kinematic-v0,3,0.0,14,0.6326909065246582,15.110654630601646,42.309832965684606,0.0,True,1.0,0.6812828957630046,0.20576008949058533
custom-kinematic-v0,4,0.0,20,0.8747167587280273,6.893798230903061,27.575192923612246,0.0,True,0.0,123.14552915352043,26.594157001193224
custom-kinematic-v0,5,0.0,8,0.3769252300262451,21.621992363518295,34.59518778162927,0.0,True,0.0,2.910711575533842,0.9845974567113736
custom-kinematic-v0,6,0.0,200,8.627875089645386,0.9579127757701846,38.31651103080738,0.0,False,0.0,273.58539322491976,14.485274075447743
custom-kinematic-v0,7,0.0,12,0.5548532009124756,5.336562768942113,12.807750645461072,0.0,True,0.0,27.880570769615183,8.854958804282544
custom-kinematic-v0,8,0.0,13,0.603888988494873,28.261494036444567,73.47988449475588,0.0,True,3.0,9.907636599668344,3.010941314504283
custom-kinematic-v0,9,0.0,8,0.3723630905151367,22.709990095780938,36.335984153249505,0.0,True,0.0,35.75309545356955,24.55609739184128
custom-kinematic-v0,10,0.0,13,0.5725109577178955,27.210586631023542,70.74752524066122,0.0,True,2.0,26.080556114707214,11.294945130575265
custom-kinematic-v0,11,0.0,48,2.0358099937438965,10.536045528983587,101.14603707824243,0.0,True,2.0,86.29476406547391,11.28621233577423
custom-kinematic-v0,12,0.0,21,0.966599702835083,7.9218183297137985,33.27163698479796,0.0,True,0.0,69.2166410664409,11.756989758128157
custom-kinematic-v0,13,0.0,200,8.980427265167236,1.6157000476902739,64.62800190761095,0.0,False,3.0,141.1976334458672,11.93644077173305
custom-kinematic-v0,14,0.0,23,1.0655152797698975,6.513093839416705,29.96023166131684,0.0,True,0.0,253.0614796104574,27.142754259213508
custom-kinematic-v0,15,0.0,17,0.7987222671508789,28.58152177185802,97.17717402431727,0.0,True,2.0,19.777686351399648,10.026553869663495
custom-kinematic-v0,16,0.0,10,0.4539949893951416,22.396364099546073,44.792728199092146,0.0,True,1.0,47.38327757966505,11.60390418477455
custom-kinematic-v0,17,0.0,49,2.149319648742676,14.684984497867779,143.91284807910424,0.0,True,4.0,84.97643347012746,11.171198793194801
custom-kinematic-v0,18,0.0,6,0.2722771167755127,7.333419477591987,8.800103373110385,0.0,True,1.0,19.726012373018612,8.823141725935914
custom-kinematic-v0,19,0.0,24,1.1416294574737549,4.297701376156069,20.62896660554913,0.0,True,0.0,42.687001446999545,9.146792385372065
custom-kinematic-v0,20,0.0,28,1.2738316059112549,18.28531096616238,102.39774141050933,0.0,True,5.0,30.61949998512846,11.180758828648525
custom-kinematic-v0,21,0.0,17,0.7538180351257324,3.8108110444812153,12.956757551236132,0.0,True,1.0,28.582519451290917,8.868653034756262
custom-kinematic-v0,22,0.0,12,0.5173661708831787,10.034099253031178,24.081838207274824,0.0,True,0.0,43.199552655864636,9.260500283556032
custom-kinematic-v0,23,0.0,35,1.5579984188079834,8.154394714155522,57.080762999088655,0.0,True,1.0,61.832618720993686,11.283945008859853
custom-kinematic-v0,24,0.0,10,0.5059309005737305,25.861648732771037,51.723297465542075,0.0,True,2.0,21.624458484377094,10.906925805339256
custom-kinematic-v0,25,0.0,10,0.44092273712158203,28.256092753281486,56.51218550656297,0.0,True,1.0,7.487304041889491,2.368980485315202
custom-kinematic-v0,26,0.0,16,0.722445011138916,3.92910749394261,12.573143980616353,0.0,True,0.0,28.02912805177067,9.03933319660059
custom-kinematic-v0,27,0.0,13,0.632249116897583,22.562130306775575,58.6615387976165,0.0,True,3.0,0.3540767269497458,0.10760429442004948
custom-kinematic-v0,28,0.0,23,1.0533533096313477,8.049297973350178,37.026770677410816,0.0,True,6.0,85.89832615795474,14.353215860503756
custom-kinematic-v0,29,0.0,17,0.7698853015899658,3.464116299526057,11.777995418388594,0.0,True,0.0,27.051302287546537,9.41547592205385
custom-kinematic-v0,30,0.0,9,0.3874080181121826,15.167997027487132,27.302394649476838,0.0,True,0.0,5.967879672401768,4.947017705103844
custom-kinematic-v0,31,0.0,24,1.1713662147521973,27.74525364185523,133.17721748090509,0.0,True,2.0,45.07005109226377,11.168033915609765
custom-kinematic-v0,32,0.0,5,0.256192684173584,16.415911708668766,16.415911708668766,0.0,True,0.0,2.4723694408739583,1.126055303567437
custom-kinematic-v0,33,0.0,21,0.9348335266113281,7.930704022530479,33.30895689462801,0.0,True,2.0,25.64655065738394,11.153311061727194
custom-kinematic-v0,34,0.0,27,1.1750574111938477,26.465244426884848,142.91231990517818,0.0,True,4.0,72.42396142179956,12.103992777286798
custom-kinematic-v0,35,0.0,4,0.20613718032836914,24.93766765767719,19.95013412614175,0.0,True,0.0,25.255358578809872,22.43949547915232
custom-kinematic-v0,36,0.0,15,0.7286074161529541,27.586194332079813,82.75858299623944,0.0,True,1.0,25.093301659779215,10.083477237230163
custom-kinematic-v0,37,0.0,15,0.714594841003418,25.234198900052355,75.70259670015707,0.0,True,3.0,39.12045789421742,12.270926505404525
custom-kinematic-v0,38,0.0,20,1.0286130905151367,15.2802888738523,61.1211554954092,0.0,True,0.0,2.481357299010085,0.7398999548921381
custom-kinematic-v0,39,0.0,23,0.9956481456756592,5.425795046128845,24.958657212192684,0.0,True,0.0,127.67119296715238,14.1915201870746
custom-kinematic-v0,40,0.0,12,0.5544869899749756,8.261447842125124,19.827474821100296,0.0,True,0.0,40.80617505047918,9.395347211503209
custom-kinematic-v0,41,0.0,11,0.5450787544250488,7.069508188083625,15.552918013783977,0.0,True,0.0,53.347907850950634,13.395244905823972
custom-kinematic-v0,42,0.0,17,0.8306782245635986,28.487277670959084,96.85674408126089,0.0,True,2.0,28.036443094372174,11.185503547082458
custom-kinematic-v0,43,0.0,10,0.4554164409637451,10.619306696765346,21.23861339353069,0.0,True,0.0,39.018807329042865,9.477468453786457
custom-kinematic-v0,44,0.0,13,0.6173567771911621,25.36308978878768,65.94403345084797,0.0,True,1.0,32.9214643565731,10.972926188059606
custom-kinematic-v0,45,0.0,25,1.205016851425171,4.885680850652786,24.42840425326393,0.0,True,1.0,45.080202629488326,9.376692013007908
custom-kinematic-v0,46,0.0,26,1.2187871932983398,22.87605940136334,118.95550888708937,0.0,True,2.0,21.48301278964249,11.1617829732916
custom-kinematic-v0,47,0.0,15,0.7388029098510742,22.819667449982823,68.45900234994846,0.0,True,1.0,12.291970569273598,11.16744373569821
custom-kinematic-v0,48,0.0,24,1.2000541687011719,28.272805598372617,135.70946687218856,0.0,True,2.0,42.53082560853437,19.33839156162291
custom-kinematic-v0,49,0.0,9,0.4525308609008789,21.92523629414603,39.46542532946285,0.0,True,1.0,9.070117826555002,7.5774678867662715
two-way-v0,0,10.499999999999995,15,1.0374486446380615,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,1,10.499999999999995,15,1.011458396911621,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,2,13.349999999999996,13,0.8918120861053467,24.126151915726602,62.72799498088917,1.0,True,1.0,154.00689314059179,62.028222022675834
two-way-v0,3,11.949999999999998,11,0.6932187080383301,26.05066816427964,57.31146996141521,1.0,True,1.0,204.92365659548983,96.77209479791735
two-way-v0,4,10.499999999999995,15,0.8823938369750977,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,5,10.499999999999995,15,0.8797495365142822,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,6,10.499999999999995,15,0.9695026874542236,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,7,10.499999999999995,15,0.9343633651733398,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,8,10.499999999999995,15,0.9622180461883545,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,9,10.499999999999995,15,0.9516658782958984,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,10,10.499999999999995,15,0.9007823467254639,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,11,10.499999999999995,15,0.8846573829650879,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,12,9.499999999999995,15,0.8632693290710449,13.412219492370525,40.236658477111575,1.0,False,1.0,74.93510667287664,31.09169120151975
two-way-v0,13,10.499999999999995,15,0.8680222034454346,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,14,10.499999999999995,15,1.0171732902526855,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,15,12.849999999999996,13,0.9565179347991943,23.262382556209158,60.48219464614381,1.0,True,1.0,210.15190150922552,100.21092661607827
two-way-v0,16,10.499999999999995,15,1.0262548923492432,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,17,13.999999999999995,15,0.9420566558837891,22.294119196168612,66.88235758850584,1.0,False,1.0,257.3562972974482,62.028222022675834
two-way-v0,18,10.499999999999995,15,0.8820114135742188,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,19,10.499999999999995,15,0.9590945243835449,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,20,10.499999999999995,15,0.9684469699859619,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,21,10.499999999999995,15,0.8921823501586914,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,22,10.499999999999995,15,0.9490225315093994,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,23,11.499999999999995,15,0.9331045150756836,17.41220192224669,52.23660576674007,1.0,False,1.0,74.90408694987265,31.09169120151975
two-way-v0,24,15.499999999999995,15,0.8692653179168701,24.741945881817447,74.22583764545234,1.0,True,1.0,199.65809876148248,87.90572680508379
two-way-v0,25,10.499999999999995,15,0.9178814888000488,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,26,10.499999999999995,15,0.9787337779998779,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,27,10.499999999999995,15,0.948350191116333,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,28,14.299999999999995,14,0.8833906650543213,23.814259379746982,66.67992626329155,1.0,True,1.0,238.30588331550254,126.55351135910385
two-way-v0,29,10.499999999999995,15,0.966597318649292,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,30,10.499999999999995,15,0.9631578922271729,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,31,10.499999999999995,15,1.0064642429351807,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,32,10.499999999999995,15,0.8843419551849365,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,33,10.499999999999995,15,0.9701874256134033,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,34,10.499999999999995,15,0.9489138126373291,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,35,13.049999999999995,14,0.9379432201385498,22.452372738001294,62.86664366640362,1.0,True,3.0,275.145399068183,60.6512599012235
two-way-v0,36,10.499999999999995,15,1.0058703422546387,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,37,10.499999999999995,15,1.005525827407837,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,38,10.499999999999995,15,0.902583122253418,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,39,10.499999999999995,15,0.9628810882568359,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,40,10.499999999999995,15,0.9175636768341064,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,41,10.499999999999995,15,1.0201876163482666,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,42,10.499999999999995,15,0.9864790439605713,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,43,10.499999999999995,15,0.9678008556365967,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,44,10.499999999999995,15,0.9470946788787842,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,45,10.499999999999995,15,0.9772076606750488,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,46,10.499999999999995,15,0.9265091419219971,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
two-way-v0,47,11.499999999999995,15,0.9753186702728271,17.41220192224669,52.23660576674007,1.0,False,1.0,74.90408694987265,31.09169120151975
two-way-v0,48,11.499999999999995,15,0.9264867305755615,17.41220192224669,52.23660576674007,1.0,False,1.0,74.90408694987265,31.09169120151975
two-way-v0,49,10.499999999999995,15,0.8927099704742432,15.412216928054514,46.236650784163544,1.0,False,1.0,74.93057942121762,31.09169120151975
u-turn-v0,0,32.78688524590165,40,3.6460604667663574,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,1,32.78688524590165,40,3.6229610443115234,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,2,32.78688524590165,40,3.937258005142212,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,3,32.78688524590165,40,4.055710077285767,0.2699440041803455,2.159552033442764,1.0,False,3.0,37.113322651951066,30.771092462848806
u-turn-v0,4,32.78688524590165,40,3.8836541175842285,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,5,32.78688524590165,40,3.1687498092651367,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,6,32.78688524590165,40,3.3616750240325928,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,7,32.78688524590165,40,3.493603467941284,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,8,32.78688524590165,40,3.2735588550567627,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,9,32.78688524590165,40,3.1584091186523438,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,10,32.78688524590165,40,2.251026153564453,0.2699440041803455,2.159552033442764,1.0,False,3.0,37.113322651951066,30.771092462848806
u-turn-v0,11,32.78688524590165,40,2.8670263290405273,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,12,32.78688524590165,40,2.3458518981933594,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,13,32.78688524590165,40,2.1542463302612305,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,14,32.78688524590165,40,2.923267126083374,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,15,32.78688524590165,40,2.4661073684692383,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,16,32.78688524590165,40,2.379011392593384,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,17,32.78688524590165,40,2.490973949432373,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,18,32.78688524590165,40,2.5281243324279785,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,19,32.78688524590165,40,2.328216075897217,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,20,32.78688524590165,40,2.388075113296509,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,21,32.78688524590165,40,2.389711380004883,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,22,32.78688524590165,40,2.469882011413574,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,23,32.78688524590165,40,2.150299072265625,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,24,32.78688524590165,40,2.231458902359009,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,25,32.78688524590165,40,2.189258575439453,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,26,32.78688524590165,40,2.5501744747161865,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,27,32.78688524590165,40,2.887911081314087,0.2699440041803455,2.159552033442764,1.0,False,3.0,37.113322651951066,30.771092462848806
u-turn-v0,28,32.78688524590165,40,2.6126160621643066,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,29,32.78688524590165,40,2.3747060298919678,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,30,32.78688524590165,40,2.3676106929779053,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,31,32.78688524590165,40,2.563300609588623,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,32,32.78688524590165,40,2.5645787715911865,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,33,32.78688524590165,40,3.2305703163146973,0.2699440041803455,2.159552033442764,1.0,False,3.0,37.113322651951066,30.771092462848806
u-turn-v0,34,32.78688524590165,40,3.122692346572876,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,35,32.78688524590165,40,2.7704732418060303,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,36,32.78688524590165,40,2.8034093379974365,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,37,32.78688524590165,40,2.6894869804382324,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,38,32.78688524590165,40,2.8250060081481934,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,39,32.78688524590165,40,2.728039026260376,0.2699440041803455,2.159552033442764,1.0,False,2.0,37.113322651951066,30.771092462848806
u-turn-v0,40,32.78688524590165,40,2.590554714202881,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,41,32.78688524590165,40,2.4552905559539795,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,42,32.78688524590165,40,2.6545116901397705,0.2699440041803455,2.159552033442764,1.0,False,0.0,37.113322651951066,30.771092462848806
u-turn-v0,43,32.78688524590165,40,2.3902788162231445,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,44,32.78688524590165,40,2.1348979473114014,0.2699440041803455,2.159552033442764,1.0,False,6.0,37.113322651951066,30.771092462848806
u-turn-v0,45,32.78688524590165,40,2.9181039333343506,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
u-turn-v0,46,32.78688524590165,40,2.4183528423309326,0.2699440041803455,2.159552033442764,1.0,False,4.0,37.113322651951066,30.771092462848806
